rebalance_id,execution_date,side,security_key,issuer_name,symbol,shares,execution_price,execution_price_raw,execution_price_basis,execution_value,source_signal_id,source_signal_date,source_report_period,holding_entry_trade_date,execution_weight,disclosed_portfolio_weight,rationale_text
P2EW-R006,2020-05-18,BUY,084670702|CL B NEW||SH|BERKSHIRE HATHAWAY INC DEL,BERKSHIRE HATHAWAY INC DEL,BRK.B,0.000353493611,175.46001000,175.46001000,split_adjusted_close,0.062023992463,holding:000156761920010560:3,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.00802213,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,060505104|COM||SH|BK OF AMERICA CORP,BK OF AMERICA CORP,BAC,0.003128882410,19.82305000,22.93000000,split_adjusted_close,0.062023992463,holding:000156761920010560:2,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.04986796,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,097023105|COM||SH|BOEING CO,BOEING CO,BA,0.000457944422,135.44000000,135.44000000,split_adjusted_close,0.062023992463,holding:000156761920010560:4,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.07299401,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,09857L108|COM||SH|BOOKING HLDGS INC,BOOKING HLDGS INC,BKNG,0.001562249113,39.70173000,1557.42998000,split_adjusted_close,0.062023992463,holding:000156761920010560:5,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.00798071,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,055622104|SPONSORED ADR||SH|BP PLC,BP PLC,BP,0.003574373385,17.35241000,23.51000000,split_adjusted_close,0.062023992463,holding:000156761920010560:6,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.08466136,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,11135F101|COM||SH|BROADCOM INC,BROADCOM INC,AVGO,0.002596397614,23.88848000,273.53001000,split_adjusted_close,0.062023992463,holding:000156761920010560:7,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.00783282,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,CNQ,0.010968515289,5.65473000,9.37000000,split_adjusted_close,0.062023992463,holding:000156761920010560:8,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.04174294,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,CCL,0.004258743008,14.56392000,14.72000000,split_adjusted_close,0.062023992463,holding:000156761920010560:9,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.04672667,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,CSCO,0.001638644595,37.85079000,45.06000100,split_adjusted_close,0.062023992463,holding:000156761920010560:10,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.05020671,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,172967424|COM NEW||SH|CITIGROUP INC,CITIGROUP INC,C,0.001673656493,37.05897400,45.67000000,split_adjusted_close,0.062023992463,holding:000156761920010560:11,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.05338738,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,254687106|COM DISNEY||SH|DISNEY WALT CO,DISNEY WALT CO,DIS,0.000543660437,114.08590400,116.85000000,split_adjusted_close,0.062023992463,holding:000156761920010560:12,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.05071002,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,30303M102|CL A||SH|FACEBOOK INC,FACEBOOK INC,META,0.000293206811,211.53667000,213.19000000,split_adjusted_close,0.062023992463,holding:000156761920010560:13,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.05337510,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,459200101|COM||SH|INTERNATIONAL BUSINESS MACHS,INTERNATIONAL BUSINESS MACHS,IBM,0.000681676046,90.98749000,121.56000000,split_adjusted_close,0.062023992463,holding:000156761920010560:14,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.00794205,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,538034109|COM||SH|LIVE NATION ENTERTAINMENT IN,LIVE NATION ENTERTAINMENT IN,LYV,0.001343965167,46.15000000,46.15000000,split_adjusted_close,0.062023992463,holding:000156761920010560:15,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.04256014,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,571903202|CL A||SH|MARRIOTT INTL INC NEW,MARRIOTT INTL INC NEW,MAR,0.000689467801,89.95923000,93.62000000,split_adjusted_close,0.062023992463,holding:000156761920010560:16,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.05256424,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,717081103|COM||SH|PFIZER INC,PFIZER INC,PFE,0.002301620213,26.94797000,38.07000000,split_adjusted_close,0.062023992463,holding:000156761920010560:17,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.00803134,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,747525103|COM||SH|QUALCOMM INC,QUALCOMM INC,QCOM,0.000884602622,70.11509000,79.94000000,split_adjusted_close,0.062023992463,holding:000156761920010560:18,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.00795708,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,780259206|SPONS ADR A||SH|ROYAL DUTCH SHELL PLC,ROYAL DUTCH SHELL PLC,SHEL,0.002362655850,26.25181000,32.82000000,split_adjusted_close,0.062023992463,holding:000156761920010560:19,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.04946642,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,855244109|COM||SH|STARBUCKS CORP,STARBUCKS CORP,SBUX,0.000932017340,66.54811000,76.23000000,split_adjusted_close,0.062023992463,holding:000156761920010560:20,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.00793407,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,867224107|COM||SH|SUNCOR ENERGY INC NEW,SUNCOR ENERGY INC NEW,SU,0.004557695555,13.60863000,17.23000000,split_adjusted_close,0.062023992463,holding:000156761920010560:21,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.04920346,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,89151E109|SPONSORED ADS||SH|TOTAL S.A.,TOTAL S.A.,TTE,0.002502645623,24.78337000,35.69000000,split_adjusted_close,0.062023992463,holding:000156761920010560:22,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.02274026,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,90353T100|COM||SH|UBER TECHNOLOGIES INC,UBER TECHNOLOGIES INC,UBER,0.001844854029,33.62000000,33.62000000,split_adjusted_close,0.062023992463,holding:000156761920010560:23,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.20800518,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,907818108|COM||SH|UNION PAC CORP,UNION PAC CORP,UNP,0.000444654811,139.48796000,159.12000000,split_adjusted_close,0.062023992463,holding:000156761920010560:24,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.00806376,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R007,2020-08-17,SELL,053015103|COM||SH|AUTOMATIC DATA PROCESSING IN,AUTOMATIC DATA PROCESSING IN,ADP,0.000524179918,122.63588000,139.66000000,split_adjusted_close,0.064283265571,holding:000156761920010560:1,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,084670702|CL B NEW||SH|BERKSHIRE HATHAWAY INC DEL,BERKSHIRE HATHAWAY INC DEL,BRK.B,0.000353493611,206.78000000,206.78000000,split_adjusted_close,0.073095408814,holding:000156761920010560:3,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,060505104|COM||SH|BK OF AMERICA CORP,BK OF AMERICA CORP,BAC,0.003128882410,22.54569000,25.90000000,split_adjusted_close,0.070542812868,holding:000156761920010560:2,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,097023105|COM||SH|BOEING CO,BOEING CO,BA,0.000457944422,172.00999450,172.00999450,split_adjusted_close,0.078771017442,holding:000156761920010560:4,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,09857L108|COM||SH|BOOKING HLDGS INC,BOOKING HLDGS INC,BKNG,0.001562249113,44.68513000,1752.91996000,split_adjusted_close,0.069809304690,holding:000156761920010560:5,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,055622104|SPONSORED ADR||SH|BP PLC,BP PLC,BP,0.003574373385,17.00949150,22.75000000,split_adjusted_close,0.060798273703,holding:000156761920010560:6,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,11135F101|COM||SH|BROADCOM INC,BROADCOM INC,AVGO,0.002596397614,29.14235000,330.32001000,split_adjusted_close,0.075665127992,holding:000156761920010560:7,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,CNQ,0.010968515289,6.31013000,10.14000000,split_adjusted_close,0.069212757383,holding:000156761920010560:8,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,CCL,0.004258743008,14.52434000,14.68000000,split_adjusted_close,0.061855431414,holding:000156761920010560:9,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,CSCO,0.001638644595,35.63230000,42.09000000,split_adjusted_close,0.058388675814,holding:000156761920010560:10,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,172967424|COM NEW||SH|CITIGROUP INC,CITIGROUP INC,C,0.001673656493,42.14313000,51.42000000,split_adjusted_close,0.070533123164,holding:000156761920010560:11,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,254687106|COM DISNEY||SH|DISNEY WALT CO,DISNEY WALT CO,DIS,0.000543660437,126.30974000,129.37000000,split_adjusted_close,0.068669608488,holding:000156761920010560:12,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,30303M102|CL A||SH|FACEBOOK INC,FACEBOOK INC,META,0.000293206811,259.13465000,261.16000000,split_adjusted_close,0.075980044398,holding:000156761920010560:13,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,459200101|COM||SH|INTERNATIONAL BUSINESS MACHS,INTERNATIONAL BUSINESS MACHS,IBM,0.000681676046,94.34697000,124.44000000,split_adjusted_close,0.064314069507,holding:000156761920010560:14,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,538034109|COM||SH|LIVE NATION ENTERTAINMENT IN,LIVE NATION ENTERTAINMENT IN,LYV,0.001343965167,50.89000000,50.89000000,split_adjusted_close,0.068394387355,holding:000156761920010560:15,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,571903202|CL A||SH|MARRIOTT INTL INC NEW,MARRIOTT INTL INC NEW,MAR,0.000689467801,91.97712000,95.72000000,split_adjusted_close,0.063415262643,holding:000156761920010560:16,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,717081103|COM||SH|PFIZER INC,PFIZER INC,PFE,0.002301620213,27.40892000,38.35000000,split_adjusted_close,0.063084924300,holding:000156761920010560:17,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,747525103|COM||SH|QUALCOMM INC,QUALCOMM INC,QCOM,0.000884602622,99.14838000,112.18000000,split_adjusted_close,0.087706916925,holding:000156761920010560:18,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,780259206|SPONS ADR A||SH|ROYAL DUTCH SHELL PLC,ROYAL DUTCH SHELL PLC,SHEL,0.002362655850,24.98898000,30.94000000,split_adjusted_close,0.059040359776,holding:000156761920010560:19,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,855244109|COM||SH|STARBUCKS CORP,STARBUCKS CORP,SBUX,0.000932017340,69.29554000,78.95000000,split_adjusted_close,0.064584644863,holding:000156761920010560:20,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,867224107|COM||SH|SUNCOR ENERGY INC NEW,SUNCOR ENERGY INC NEW,SU,0.004557695555,13.62627000,16.97000000,split_adjusted_close,0.062104390212,holding:000156761920010560:21,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,89151E109|SPONSORED ADS||SH|TOTAL S.A.,TOTAL S.A.,TTE,0.002502645623,27.80323000,39.26000000,split_adjusted_close,0.069581631875,holding:000156761920010560:22,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,90353T100|COM||SH|UBER TECHNOLOGIES INC,UBER TECHNOLOGIES INC,UBER,0.001844854029,29.48000000,29.48000000,split_adjusted_close,0.054386296782,holding:000156761920010560:23,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,SELL,907818108|COM||SH|UNION PAC CORP,UNION PAC CORP,UNP,0.000444654811,170.89884000,193.87000000,split_adjusted_close,0.075990991366,holding:000156761920010560:24,2020-05-15,2020-03-31,2020-05-18,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R007,2020-08-17,BUY,053015103|COM||SH|AUTOMATIC DATA PROCESSING IN,AUTOMATIC DATA PROCESSING IN,ADP,0.001022544718,122.63588000,139.66000000,split_adjusted_close,0.125400671334,holding:000156761920015371:1,2020-08-14,2020-06-30,2020-08-17,0.076923076923,0.02179322,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R007,2020-08-17,BUY,084670702|CL B NEW||SH|BERKSHIRE HATHAWAY INC DEL,BERKSHIRE HATHAWAY INC DEL,BRK.B,0.000606444875,206.78000000,206.78000000,split_adjusted_close,0.125400671334,holding:000156761920015371:2,2020-08-14,2020-06-30,2020-08-17,0.076923076923,0.00385763,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R007,2020-08-17,BUY,09857L108|COM||SH|BOOKING HOLDINGS INC,BOOKING HOLDINGS INC,BKNG,0.002806317702,44.68513000,1752.91996000,split_adjusted_close,0.125400671334,holding:000156761920015371:3,2020-08-14,2020-06-30,2020-08-17,0.076923076923,0.00338587,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R007,2020-08-17,BUY,136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,CNQ,0.019872914082,6.31013000,10.14000000,split_adjusted_close,0.125400671334,holding:000156761920015371:4,2020-08-14,2020-06-30,2020-08-17,0.076923076923,0.02949988,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R007,2020-08-17,BUY,143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,CCL,0.008633829237,14.52434000,14.68000000,split_adjusted_close,0.125400671334,holding:000156761920015371:5,2020-08-14,2020-06-30,2020-08-17,0.076923076923,0.08244343,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R007,2020-08-17,BUY,17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,CSCO,0.003519297697,35.63230000,42.09000000,split_adjusted_close,0.125400671334,holding:000156761920015371:6,2020-08-14,2020-06-30,2020-08-17,0.076923076923,0.02674420,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R007,2020-08-17,BUY,538034109|COM||SH|LIVE NATION ENTERTAINMENT IN,LIVE NATION ENTERTAINMENT IN,LYV,0.002464151529,50.89000000,50.89000000,split_adjusted_close,0.125400671334,holding:000156761920015371:7,2020-08-14,2020-06-30,2020-08-17,0.076923076923,0.05502004,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R007,2020-08-17,BUY,81369Y860|SBI MATERIALS||SH|SELECT SECTOR SPDR TR,SELECT SECTOR SPDR TR,XLRE,0.004199900507,29.85801000,36.18000000,split_adjusted_close,0.125400671334,holding:000156761920015371:10,2020-08-14,2020-06-30,2020-08-17,0.076923076923,0.11812456,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R007,2020-08-17,BUY,81369Y860|RL EST SEL SEC||SH|SELECT SECTOR SPDR TR,SELECT SECTOR SPDR TR,XLRE,0.004199900507,29.85801000,36.18000000,split_adjusted_close,0.125400671334,holding:000156761920015371:8,2020-08-14,2020-06-30,2020-08-17,0.076923076923,0.15768119,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R007,2020-08-17,BUY,81369Y886|SBI INT-UTILS||SH|SELECT SECTOR SPDR TR,SELECT SECTOR SPDR TR,XLU,0.005809814890,21.58428000,60.30000000,split_adjusted_close,0.125400671334,holding:000156761920015371:9,2020-08-14,2020-06-30,2020-08-17,0.076923076923,0.18386582,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R007,2020-08-17,BUY,867224107|COM||SH|SUNCOR ENERGY INC NEW,SUNCOR ENERGY INC NEW,SU,0.009202861189,13.62627000,16.97000000,split_adjusted_close,0.125400671334,holding:000156761920015371:11,2020-08-14,2020-06-30,2020-08-17,0.076923076923,0.08489309,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R007,2020-08-17,BUY,90353T100|COM||SH|UBER TECHNOLOGIES INC,UBER TECHNOLOGIES INC,UBER,0.004253754116,29.48000000,29.48000000,split_adjusted_close,0.125400671334,holding:000156761920015371:12,2020-08-14,2020-06-30,2020-08-17,0.076923076923,0.22361912,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R007,2020-08-17,BUY,907818108|COM||SH|UNION PAC CORP,UNION PAC CORP,UNP,0.000733771343,170.89884000,193.87000000,split_adjusted_close,0.125400671334,holding:000156761920015371:13,2020-08-14,2020-06-30,2020-08-17,0.076923076923,0.00907195,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R008,2020-11-17,SELL,053015103|COM||SH|AUTOMATIC DATA PROCESSING IN,AUTOMATIC DATA PROCESSING IN,ADP,0.001022544718,156.77755000,176.14999000,split_adjusted_close,0.160312055657,holding:000156761920015371:1,2020-08-14,2020-06-30,2020-08-17,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R008,2020-11-17,SELL,084670702|CL B NEW||SH|BERKSHIRE HATHAWAY INC DEL,BERKSHIRE HATHAWAY INC DEL,BRK.B,0.000606444875,233.16000000,233.16000000,split_adjusted_close,0.141398687147,holding:000156761920015371:2,2020-08-14,2020-06-30,2020-08-17,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R008,2020-11-17,SELL,09857L108|COM||SH|BOOKING HOLDINGS INC,BOOKING HOLDINGS INC,BKNG,0.002806317702,53.05486100,2081.25000000,split_adjusted_close,0.148888795600,holding:000156761920015371:3,2020-08-14,2020-06-30,2020-08-17,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
P2EW-R008,2020-11-17,SELL,136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,CNQ,0.019872914082,6.85183000,10.64000000,split_adjusted_close,0.136165828892,holding:000156761920015371:4,2020-08-14,2020-06-30,2020-08-17,,,Exit previous P2 equal-weight sleeve at the next rebalance close.
